I997	7	1	300	1	0	0	0	0
I1032	7	1	300	1	0	0	0	0
I1067	7	1	300	1	0	0	0	0
I1102	7	1	300	1	0	0	0	0
I1137	7	1	300	1	0	0	0	0
I1172	7	1	300	1	0	0	0	0
무사의혼	7	0	1	0	0	0	0	0
중급한지	7	1	400	1	0	0	0	0
바람의문장	7	1	1000000	1	0	0	0	0
청옥석	7	1	50	1	0	0	0	0
얼음	7	1	300	1	0	0	0	0
숟가락	7	1	5	1	0	0	0	0
트럼프 클A	7	1	10000	1	0	0	0	0
현명한여인얼굴(여)	7	0	1500	1	1	1	0	0
마서의두루마리13	7	1	1	0	0	0	0	0
귀가비서	7	1	5	1	0	0	0	0
야광흑색최강염색시최강	7	1	1000	1	0	0	0	0
아기토끼고기	7	1	2	1	0	0	0	0
야광오렌지극악염색시극악	7	1	1000	1	0	0	0	0
신비염색약(여명:30일)	7	0	1	1	1	1	0	0
아이셔얼굴	7	0	1500	1	1	1	0	0
선행표창1	7	1	7	1	0	0	0	0
황금도톨	7	1	99	1	0	0	0	0
태백의두루마리1	7	1	1	0	0	0	0	0
엽전	7	1	1	1	0	0	0	0
빙고 하K	7	1	7000	1	0	0	0	0
동문열쇠	7	1	100	0	0	0	0	0
해골왕의뼈	7	1	100	1	0	0	0	0
보물지도	7	1	100	1	0	0	0	0
마비덫	7	0	250	1	0	0	0	0
강화보호구슬	7	0	1	1	1	1	0	0
염색연장권(1시간)	7	0	1	1	1	1	0	0
선후의두루마리5	7	1	1	0	0	0	0	0
널뛰기3	7	1	100	1	0	0	0	0
염색시약20	7	1	500	1	0	0	0	0
연회색염색시약	7	1	5000	1	0	0	0	0
화투17	7	1	2000	1	0	0	0	0
탄생의씨앗	7	1	100	1	0	0	0	0
조제'보물상자(2)	7	1	10000	0	0	0	0	0
천리마14	7	1	1000	1	0	0	0	0
연날리기12	7	1	100	1	0	0	0	0
사랑호출기1	7	1	1	1	0	0	0	0
널뛰기40	7	1	100	1	0	0	0	0
부여성남문비서	7	1	100	1	0	0	0	0
화투36	7	1	5000	1	0	0	0	0
환수이벤트선물상자	7	0	1	0	0	1	0	0
보리볏짚	7	1	50	1	0	0	0	0
백두목가지	7	1	100	1	0	0	0	0
황산소의뿔	7	1	100	1	0	0	0	0
반고의심장	7	1	100	0	0	0	0	0
부여열쇠2	7	1	500000	1	0	0	0	0
토입장패	7	1	1000	1	0	0	0	0
야자수액	7	1	10	1	0	0	0	0
다랑어살코기	7	1	20	1	0	0	0	0
전설의도시락	7	1	15000	1	0	0	0	0
99012185	7	1	100	1	0	0	0	0
트럼프 다7	7	1	1000	1	0	0	0	0
염색약(1일)	7	0	1	1	1	1	0	0
가문의문장6	7	3	1000	1	0	0	0	0
제기차기21	7	1	100	1	0	0	0	0
주작의선물3	7	0	100	0	0	0	0	0
예백의두루마리10	7	1	1	0	0	0	0	0
표준폭탄	7	1	100	1	0	0	0	0
작은얼음	7	0	100	1	0	0	0	0
모닥불	7	1	1000	1	0	0	0	0
연호의가죽	7	1	200	1	0	0	0	0
건룡의어금니	7	1	5	1	0	0	0	0
대장'대박(6)	7	1	10000	0	0	0	0	0
청색독	7	0	0	1	0	0	0	0
순백주	7	1	1000	1	0	0	0	0
상급모시천조각	7	1	500	1	0	0	0	0
대나무판자	7	1	400	1	0	0	0	0
갈호박결정	7	1	885	1	0	0	0	0
연갈애호박	7	1	188	1	0	0	0	0
연청귀초석	7	1	1000	1	0	0	0	0
수리취떡	7	1	100	1	0	0	0	0
고운흙	7	0	10	0	0	0	0	0
거해귀용약제	7	0	90	1	0	0	3	80
명부차사의서신	7	0	0	0	0	0	0	0
발소의두루마리14	7	1	1	0	0	0	0	0
제기차기58	7	1	100	1	0	0	0	0
연날리기49	7	1	100	1	0	0	0	0
널뛰기77	7	1	100	1	0	0	0	0
금고원격접속권(무료)	7	0	1	0	0	0	0	0
청룡예조	7	0	1	0	0	0	0	0
노란사탕	7	1	200	1	0	0	0	0
국화주	7	1	10000	1	0	0	0	0
중급삼베천	7	1	400	1	0	0	0	0
녹류산신의털	7	1	500	1	0	0	0	0
고구려비단	7	1	2000	1	0	0	0	0
연녹염색시약	7	1	5000	1	0	0	0	0
구년숙성삼백세주	7	1	38500	1	0	0	0	0
지옥재련석'근	7	0	500000	1	0	0	0	0
청룡보주부	7	0	1	1	0	0	0	0
처연의두루마리2	7	1	1	0	0	0	0	0
맑은시약	7	1	5000	1	0	0	0	0
30일내방등록권	7	0	1	1	1	1	0	0
용왕의액세서리상자	7	0	1	0	0	0	0	0
조제생산의복옷본	7	1	5000	1	0	0	0	0
트럼프 하Q	7	1	7000	1	0	0	0	0
잘익은배	7	1	200	1	0	0	0	0
백돌	7	1	10	1	0	0	0	0
한왕	7	1	10000	1	0	0	0	0
I805	7	1	300	1	0	0	0	0
영지버섯	7	1	50	1	0	0	0	0
최고은행나무판자	7	1	8000	1	0	0	0	0
짚뭇우공	7	0	100	1	0	0	0	0
삼지연천수	7	1	100	1	0	0	0	0
얼음깨기망치	7	0	1	1	1	1	0	0
회색약염색시약	7	1	1000	1	0	0	0	0
I840	7	1	300	1	0	0	0	0
I875	7	1	300	1	0	0	0	0
I910	7	1	300	1	0	0	0	0
I945	7	1	300	1	0	0	0	0
I980	7	1	300	1	0	0	0	0
I1015	7	1	300	1	0	0	0	0
I1050	7	1	300	1	0	0	0	0
I1085	7	1	300	1	0	0	0	0
I1120	7	1	300	1	0	0	0	0
I1155	7	1	300	1	0	0	0	0
I1190	7	1	300	1	0	0	0	0
지옥구슬	7	1	1	0	0	0	0	0
박쥐고기	7	1	30	1	0	0	0	0
백합52	7	1	100	1	0	0	0	0
말갈족장변신시약	7	1	50	1	0	0	0	0
이벤트복권조각'우	7	1	1	1	0	0	0	0
제기차기95	7	1	100	1	0	0	0	0
연날리기86	7	1	100	1	0	0	0	0
초급필살강화부적	7	1	100	1	0	0	0	0
도삭산300층귀환비서	7	0	1000	1	0	0	0	0
일성금강퇴수련의서	7	1	1000	0	0	0	0	0
베이지최강염색시최강	7	1	1000	1	0	0	0	0
목공주문서(1)	7	1	10000	0	0	0	0	0
마로의두루마리19	7	1	1	0	0	0	0	0
한탄의시만들기	7	1	10	0	0	0	0	0
문어의심장	7	1	300	1	0	0	0	0
야월진랑둔갑술법서	7	0	13	1	1	1	0	0
주작첨각정	7	0	1	1	0	0	0	0
진선의두루마리11	7	1	1	0	0	0	0	0
갈색강염색시약	7	1	9000	1	0	0	0	0
유리의빗	7	1	20	1	0	0	0	0
진독	7	1	1000	1	0	0	0	0
널뛰기22	7	1	100	1	0	0	0	0
스페이드K	7	1	20000	1	0	0	0	0
중급철괴	7	1	400	1	0	0	0	0
육년숙성백이십세주	7	1	20000	1	0	0	0	0
황금송잎	7	1	200	1	0	0	0	0
빌더자살	7	0	1	0	0	0	0	0
빙고 클3	7	1	1000	1	0	0	0	0
주먹밥	7	1	5000	1	0	0	0	0
백만전	7	1	1000000	1	0	0	0	0
연녹호박단추	7	1	75	1	0	0	0	0
백옥조각	7	1	500	1	0	0	0	0
적비약(소)	7	1	10	1	0	0	0	0
백년설한주	7	1	3000	1	0	0	0	0
연녹호박별	7	1	77750	1	0	0	0	0
번개의토템	7	1	5	1	0	0	0	0
세계후뿔각피리	7	0	1	1	1	0	0	0
흉내시약	7	1	50	1	0	0	0	0
여물	7	1	50	1	0	0	0	0
자주극악염색시극악	7	1	1000	1	0	0	0	0
빨간열쇠	7	1	10	1	0	0	0	0
제기차기3	7	1	100	1	0	0	0	0
친절한얼굴	7	0	1500	1	1	1	0	0
암흑왕변신시약1	7	1	300	1	0	0	0	0
다이아몬드6	7	1	1000	1	0	0	0	0
숲지대입장권	7	0	1	1	0	0	0	0
씰2	7	1	10000	1	0	0	0	0
뼈다귀가붙은고기	7	0	10	1	0	0	0	0
경험치변환부	7	0	1	1	1	1	0	0
쪽지	7	1	100	1	0	0	0	0
자현목	7	1	1000	1	0	0	0	0
약한화살깃	7	1	300	1	0	0	0	0
미완웅안목각2	7	0	1	1	0	0	0	0
토끼둔갑술법서	7	0	19	1	1	1	0	0
채광'보물상자(7)	7	1	10000	0	0	0	0	0
복황	7	1	1000	1	0	0	0	0
연날리기31	7	1	100	1	0	0	0	0
널뛰기59	7	1	100	1	0	0	0	0
직조'보물상자(8)	7	1	10000	0	0	0	0	0
신백호환령부	7	1	100000000	1	0	0	0	0
홍옥	7	1	1000	1	0	0	0	0
제기차기40	7	1	100	1	0	0	0	0
부여우지방비서1	7	0	2	1	0	0	0	0
부흉가지방비서2	7	0	2	1	0	0	0	0
휴대용벌목도구세트	7	0	1	1	1	1	0	0
무한의혼'송양	7	0	0	0	0	0	0	0
중급명주실	7	1	200	1	0	0	0	0
태백의두루마리16	7	1	1	0	0	0	0	0
해두의두루마리8	7	1	1	0	0	0	0	0
하트J	7	1	7000	1	0	0	0	0
번호표17	7	1	100	1	0	0	0	0
연두색염색시약	7	1	5000	1	0	0	0	0
빙고 다9	7	1	1000	1	0	0	0	0
아수라의보석'록	7	1	100	0	0	0	0	0
환웅방패완전수리망치	7	0	10000	1	0	0	0	0
주몽의명'보호하라	7	0	0	0	0	0	0	0
식용호박	7	1	10	1	0	0	0	0
진원비전탕	7	1	100	1	0	0	0	0
호리병	7	0	1	0	0	0	0	0
성문수리망치	7	0	10000	1	0	0	0	0
이가닌자의보패	7	1	1000	1	0	0	0	0
천조각	7	0	1	0	0	0	0	0
iPodShuffle응모권	7	0	10000	1	0	0	0	0
백두봉의찰흙	7	1	100	0	0	0	0	0
깃발무한주최토큰	7	1	1	1	0	0	0	0
천뇌삼잎	7	1	200	1	0	0	0	0
도삭산의서	7	1	100	0	0	0	0	0
용왕다람쥐의방열쇠	7	1	1	1	0	0	0	0
선후의두루마리20	7	1	1	0	0	0	0	0
봉마병	7	1	100	0	0	0	0	0
만월의거울'우	7	0	0	0	0	0	0	0
점액흡입기	7	0	1	1	0	0	0	0
염색약(1일)교환권	7	0	1000	0	0	0	0	0
고사반	7	1	10	1	0	0	0	0
무한대전설정	7	0	1	0	0	0	0	0
왕의세계후뿔각피리	7	0	0	0	0	0	0	0
숲늑대변신술서	7	0	0	0	0	0	0	0
세계후비서'청록	7	0	1	1	1	1	0	0
경원의도장	7	1	2000	1	0	0	0	0
초록색가루	7	1	100	1	0	0	0	0
제기차기77	7	1	100	1	0	0	0	0
연날리기68	7	1	100	1	0	0	0	0
널뛰기96	7	1	100	1	0	0	0	0
I788	7	1	300	1	0	0	0	0
트럼프 클2	7	1	1000	1	0	0	0	0
당귀가루	7	1	500	1	0	0	0	0
붉은실	7	1	500	1	0	0	0	0
동지인패	7	1	100	1	0	0	0	0
야광하늘약염색시약	7	1	1000	1	0	0	0	0
반송쪽	7	1	50	1	0	0	0	0
자색구슬조각	7	1	600	1	0	0	0	0
황금호박보석	7	1	4999	1	0	0	0	0
보라장미	7	1	7	1	0	0	0	0
I823	7	1	300	1	0	0	0	0
I858	7	1	300	1	0	0	0	0
I893	7	1	300	1	0	0	0	0
I928	7	1	300	1	0	0	0	0
I963	7	1	300	1	0	0	0	0
I998	7	1	300	1	0	0	0	0
I1033	7	1	300	1	0	0	0	0
I1068	7	1	300	1	0	0	0	0
I1103	7	1	300	1	0	0	0	0
I1138	7	1	300	1	0	0	0	0
I1173	7	1	300	1	0	0	0	0
황왕도톨	7	1	770	1	0	0	0	0
신비염색약(여명:1일)	7	0	1	1	1	1	0	0
염색시약06	7	1	500	1	0	0	0	0
빙고 조커	7	1	20000	1	0	0	0	0
청옥	7	1	400	1	0	0	0	0
중급백송판자	7	1	400	1	0	0	0	0
연소의두루마리9	7	1	1	0	0	0	0	0
진호박3	7	1	100	1	0	0	0	0
그릇	7	1	9	1	0	0	0	0
거해철	7	0	10000	1	0	0	0	0
순수의강철	7	1	100	1	0	0	0	0
투표막대1	7	1	100	1	0	0	0	0
백세주2	7	1	1000	1	0	0	0	0
마로의두루마리5	7	1	1	0	0	0	0	0
아기다람쥐고기	7	1	2	1	0	0	0	0
환수애칭비서	7	0	1	1	1	1	0	0
화투18	7	1	2000	1	0	0	0	0
선행표창2	7	1	7	1	0	0	0	0
널뛰기4	7	1	100	1	0	0	0	0
은전	7	1	100	1	0	0	0	0
신비염색약(무지개:30일)	7	0	1	1	1	1	0	0
청동낫도면	7	1	5000	1	0	0	0	0
적토마14	7	1	1000	1	0	0	0	0
목공'대박(2)	7	1	10000	0	0	0	0	0
처연의두루마리17	7	1	1	0	0	0	0	0
팔년숙성오십세주	7	1	500	1	0	0	0	0
부여열쇠981105	7	1	100000	1	0	0	0	0
연날리기13	7	1	100	1	0	0	0	0
널뛰기41	7	1	100	1	0	0	0	0
화투37	7	1	2000	1	0	0	0	0
탈것:산양	7	0	150000	0	0	0	0	0
체회복제3	7	1	120	1	0	0	2	240
강제귀환비서	7	0	100	1	1	1	0	0
기름	7	1	100	1	0	0	0	0
99012186	7	1	100	1	0	0	0	0
트럼프 다8	7	1	1000	1	0	0	0	0
사랑호출기2	7	1	1	1	0	0	0	0
가문의문장7	7	3	1000	1	0	0	0	0
강화보호구슬(+10%)	7	0	1	1	1	1	0	0
선장의일기7	7	1	10	1	0	0	0	0
행운과자	7	1	10	0	0	0	0	0
제기차기22	7	1	100	1	0	0	0	0
볏짚	7	1	50	1	0	0	0	0
연홍반짝이강염색시약	7	1	9000	1	0	0	0	0
영혼의향	7	0	1	0	0	0	0	0
백두목잎	7	1	100	1	0	0	0	0
청산소괴의뿔	7	1	100	1	0	0	0	0
팔입장패	7	1	1000	1	0	0	0	0
야광청색최강염색시최강	7	1	1000	1	0	0	0	0
브라이스얼굴(남)	7	0	1500	1	1	1	0	0
마서의두루마리14	7	1	1	0	0	0	0	0
좋은야자수액	7	1	10	1	0	0	0	0
다랑어살코기뭉치	7	1	20	1	0	0	0	0
귀농비서	7	1	5	1	0	0	0	0
영혼의구슬	7	0	0	0	0	0	0	0
염색약(7일)	7	0	1	1	1	1	0	0
어둠의포스얼굴	7	0	1500	1	1	1	0	0
화살독	7	0	20	1	0	0	0	0
환상의도시락	7	1	20000	1	0	0	0	0
좋은뱀고기	7	1	100	1	0	0	0	0
야광갈색극악염색시극악	7	1	1000	1	0	0	0	0
은나무가지	7	1	5	1	0	0	0	0
돼지도감	7	0	0	0	0	0	0	0
적색독	7	0	0	1	0	0	0	0
중급양모천조각	7	1	500	1	0	0	0	0
단풍나무판자	7	1	400	1	0	0	0	0
사다리	7	0	1000	1	0	0	0	0
주작혈안진	7	0	1	1	0	0	0	0
태백의두루마리2	7	1	1	0	0	0	0	0
주황귀초석	7	1	1000	1	0	0	0	0
자양강장요리	7	1	100	0	0	0	0	0
중폭탄	7	1	200	1	0	0	0	0
서문열쇠	7	1	100	0	0	0	0	0
연갈호박결정	7	1	888	1	0	0	0	0
연자애호박	7	1	190	1	0	0	0	0
제기차기59	7	1	100	1	0	0	0	0
연날리기50	7	1	100	1	0	0	0	0
널뛰기78	7	1	100	1	0	0	0	0
염색시약21	7	1	500	1	0	0	0	0
선후의두루마리6	7	1	1	0	0	0	0	0
연노랑염색시약	7	1	5000	1	0	0	0	0
중급황저포	7	1	400	1	0	0	0	0
파란캔디	7	1	200	1	0	0	0	0
트럼프 하K	7	1	7000	1	0	0	0	0
신규바람가족의증표	7	0	1	0	0	0	0	0
강화생산의복옷본	7	1	5000	1	0	0	0	0
조제'보물상자(3)	7	1	10000	0	0	0	0	0
영혼의물약	7	1	200	1	0	0	0	0
한포	7	1	4000	1	0	0	0	0
지옥재련석'냥	7	0	100000	1	0	0	0	0
금천패	7	1	100	1	0	0	0	0
부여성서문비서	7	1	100	1	0	0	0	0
오년숙성막걸리	7	1	10	1	0	0	0	0
환수가좋아하는골드키위	7	0	1	0	0	0	0	0
최고단풍나무판자	7	1	12000	1	0	0	0	0
백지지령서	7	0	10000	0	0	0	0	0
주작의선물4	7	0	100	0	0	0	0	0
암흑룡인둔갑술법서	7	0	2	1	1	1	0	0
더덕	7	1	50	1	0	0	0	0
이벤트복권	7	1	1	1	0	0	0	0
점화석	7	1	100	1	0	0	0	0
99050641	7	1	10	1	0	0	0	0
제기차기96	7	1	100	1	0	0	0	0
연날리기87	7	1	100	1	0	0	0	0
김장김치	7	1	500	1	0	0	0	0
I806	7	1	300	1	0	0	0	0
I841	7	1	300	1	0	0	0	0
I876	7	1	300	1	0	0	0	0
I911	7	1	300	1	0	0	0	0
I946	7	1	300	1	0	0	0	0
I981	7	1	300	1	0	0	0	0
I1016	7	1	300	1	0	0	0	0
I1051	7	1	300	1	0	0	0	0
I1086	7	1	300	1	0	0	0	0
I1121	7	1	300	1	0	0	0	0
I1156	7	1	300	1	0	0	0	0
I1191	7	1	300	1	0	0	0	0
긴나라의서신	7	0	0	0	0	0	0	0
대장'대박(7)	7	1	10000	0	0	0	0	0
쑥떡	7	1	100	1	0	0	0	0
예백의두루마리11	7	1	1	0	0	0	0	0
housing	7	0	0	0	0	0	0	0
청룡녹각	7	0	1	0	0	0	0	0
백합53	7	1	100	1	0	0	0	0
곤독	7	1	1000	1	0	0	0	0
약신의물병	7	1	10000	1	0	0	0	0
주작염익정	7	0	1	1	0	0	0	0
뱀고기	7	1	40	1	0	0	0	0
클로버A	7	1	10000	1	0	0	0	0
표식	7	1	1	1	0	0	0	0
금고원격접속비서	7	0	1	1	1	1	0	0
널뛰기23	7	1	100	1	0	0	0	0
발소의두루마리15	7	1	1	0	0	0	0	0
